Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
FluSurv-NET,2019-20,2020,11,Overall,Overall,"A/PI, non-Hispanic",Overall,1.1,29.4,2020-03-14T00:00:00.000
FluSurv-NET,2019-20,2020,12,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,29.7,2020-03-21T00:00:00.000
FluSurv-NET,2019-20,2020,13,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,29.8,2020-03-28T00:00:00.000
FluSurv-NET,2019-20,2020,14,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.8,2020-04-04T00:00:00.000
FluSurv-NET,2019-20,2020,15,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.8,2020-04-11T00:00:00.000
FluSurv-NET,2019-20,2020,16,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.9,2020-04-18T00:00:00.000
FluSurv-NET,2019-20,2020,17,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.9,2020-04-25T00:00:00.000
FluSurv-NET,2019-20,2020,18,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.9,2020-05-02T00:00:00.000
FluSurv-NET,2021-22,2021,40,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0,2021-10-09T00:00:00.000
FluSurv-NET,2021-22,2021,41,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.1,2021-10-16T00:00:00.000
FluSurv-NET,2021-22,2021,42,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1,2021-10-23T00:00:00.000
FluSurv-NET,2021-22,2021,43,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1,2021-10-30T00:00:00.000
FluSurv-NET,2021-22,2021,44,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1,2021-11-06T00:00:00.000
FluSurv-NET,2021-22,2021,45,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.1,2021-11-13T00:00:00.000
FluSurv-NET,2021-22,2021,46,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.2,2021-11-20T00:00:00.000
FluSurv-NET,2021-22,2021,47,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.3,2021-11-27T00:00:00.000
FluSurv-NET,2021-22,2021,48,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.3,2021-12-04T00:00:00.000
FluSurv-NET,2021-22,2021,49,Overall,Overall,"A/PI, non-Hispanic",Overall,0,0.4,2021-12-11T00:00:00.000
FluSurv-NET,2021-22,2021,50,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.5,2021-12-18T00:00:00.000
FluSurv-NET,2021-22,2021,51,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.8,2021-12-25T00:00:00.000
FluSurv-NET,2021-22,2021,52,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,1.2,2022-01-01T00:00:00.000
FluSurv-NET,2021-22,2022,1,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,1.5,2022-01-08T00:00:00.000
FluSurv-NET,2021-22,2022,2,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,1.7,2022-01-15T00:00:00.000
FluSurv-NET,2021-22,2022,3,Overall,Overall,"A/PI, non-Hispanic",Overall,0,1.8,2022-01-22T00:00:00.000
FluSurv-NET,2021-22,2022,4,Overall,Overall,"A/PI, non-Hispanic",Overall,0,1.8,2022-01-29T00:00:00.000
FluSurv-NET,2021-22,2022,5,Overall,Overall,"A/PI, non-Hispanic",Overall,0,1.8,2022-02-05T00:00:00.000
FluSurv-NET,2021-22,2022,6,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,1.9,2022-02-12T00:00:00.000
FluSurv-NET,2021-22,2022,7,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,2,2022-02-19T00:00:00.000
FluSurv-NET,2021-22,2022,8,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,2.3,2022-02-26T00:00:00.000
FluSurv-NET,2021-22,2022,9,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,2.5,2022-03-05T00:00:00.000
FluSurv-NET,2021-22,2022,10,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,2.9,2022-03-12T00:00:00.000
FluSurv-NET,2021-22,2022,11,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,3.2,2022-03-19T00:00:00.000
FluSurv-NET,2021-22,2022,12,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,3.5,2022-03-26T00:00:00.000
FluSurv-NET,2021-22,2022,13,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,3.8,2022-04-02T00:00:00.000
FluSurv-NET,2021-22,2022,14,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,4.4,2022-04-09T00:00:00.000
FluSurv-NET,2021-22,2022,15,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,4.8,2022-04-16T00:00:00.000
FluSurv-NET,2021-22,2022,16,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,5.2,2022-04-23T00:00:00.000
FluSurv-NET,2021-22,2022,17,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,5.7,2022-04-30T00:00:00.000
FluSurv-NET,2021-22,2022,18,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,6.1,2022-05-07T00:00:00.000
FluSurv-NET,2021-22,2022,19,Overall,Overall,"A/PI, non-Hispanic",Overall,0.5,6.6,2022-05-14T00:00:00.000
FluSurv-NET,2021-22,2022,20,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,6.9,2022-05-21T00:00:00.000
FluSurv-NET,2021-22,2022,21,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,7.2,2022-05-28T00:00:00.000
FluSurv-NET,2021-22,2022,22,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,7.5,2022-06-04T00:00:00.000
FluSurv-NET,2021-22,2022,23,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,7.7,2022-06-11T00:00:00.000
FluSurv-NET,2022-23,2022,40,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.2,2022-10-08T00:00:00.000
FluSurv-NET,2022-23,2022,41,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,0.4,2022-10-15T00:00:00.000
FluSurv-NET,2022-23,2022,42,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.7,2022-10-22T00:00:00.000
FluSurv-NET,2022-23,2022,43,Overall,Overall,"A/PI, non-Hispanic",Overall,0.9,1.6,2022-10-29T00:00:00.000
FluSurv-NET,2022-23,2022,44,Overall,Overall,"A/PI, non-Hispanic",Overall,0.9,2.5,2022-11-05T00:00:00.000
FluSurv-NET,2022-23,2022,45,Overall,Overall,"A/PI, non-Hispanic",Overall,1.4,4,2022-11-12T00:00:00.000
FluSurv-NET,2022-23,2022,46,Overall,Overall,"A/PI, non-Hispanic",Overall,2.3,6.3,2022-11-19T00:00:00.000
FluSurv-NET,2022-23,2022,47,Overall,Overall,"A/PI, non-Hispanic",Overall,3.4,9.6,2022-11-26T00:00:00.000
FluSurv-NET,2022-23,2022,48,Overall,Overall,"A/PI, non-Hispanic",Overall,4.2,13.8,2022-12-03T00:00:00.000
FluSurv-NET,2022-23,2022,49,Overall,Overall,"A/PI, non-Hispanic",Overall,3.5,17.3,2022-12-10T00:00:00.000
FluSurv-NET,2022-23,2022,50,Overall,Overall,"A/PI, non-Hispanic",Overall,2.9,20.3,2022-12-17T00:00:00.000
FluSurv-NET,2022-23,2022,51,Overall,Overall,"A/PI, non-Hispanic",Overall,2.5,22.8,2022-12-24T00:00:00.000
FluSurv-NET,2022-23,2022,52,Overall,Overall,"A/PI, non-Hispanic",Overall,2.4,25.2,2022-12-31T00:00:00.000
FluSurv-NET,2022-23,2023,1,Overall,Overall,"A/PI, non-Hispanic",Overall,1.6,26.8,2023-01-07T00:00:00.000
FluSurv-NET,2022-23,2023,2,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,27.1,2023-01-14T00:00:00.000
FluSurv-NET,2022-23,2023,3,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,27.5,2023-01-21T00:00:00.000
FluSurv-NET,2022-23,2023,4,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,27.7,2023-01-28T00:00:00.000
FluSurv-NET,2022-23,2023,5,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,27.9,2023-02-04T00:00:00.000
FluSurv-NET,2022-23,2023,6,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.1,2023-02-11T00:00:00.000
FluSurv-NET,2022-23,2023,7,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.3,2023-02-18T00:00:00.000
FluSurv-NET,2022-23,2023,8,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.5,2023-02-25T00:00:00.000
FluSurv-NET,2022-23,2023,9,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.7,2023-03-04T00:00:00.000
FluSurv-NET,2022-23,2023,10,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,28.9,2023-03-11T00:00:00.000
FluSurv-NET,2022-23,2023,11,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,29,2023-03-18T00:00:00.000
FluSurv-NET,2022-23,2023,12,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,29.1,2023-03-25T00:00:00.000
FluSurv-NET,2022-23,2023,13,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,29.2,2023-04-01T00:00:00.000
FluSurv-NET,2022-23,2023,14,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,29.5,2023-04-08T00:00:00.000
FluSurv-NET,2022-23,2023,15,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.5,2023-04-15T00:00:00.000
FluSurv-NET,2022-23,2023,16,Overall,Overall,"A/PI, non-Hispanic",Overall,0.2,29.6,2023-04-22T00:00:00.000
FluSurv-NET,2022-23,2023,17,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,29.7,2023-04-29T00:00:00.000
FluSurv-NET,2022-23,2023,18,Overall,Overall,"A/PI, non-Hispanic",Overall,0,29.7,2023-05-06T00:00:00.000
FluSurv-NET,2023-24,2023,40,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.3,2023-10-07T00:00:00.000
FluSurv-NET,2023-24,2023,41,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.4,2023-10-14T00:00:00.000
FluSurv-NET,2023-24,2023,42,Overall,Overall,"A/PI, non-Hispanic",Overall,0.1,0.5,2023-10-21T00:00:00.000
FluSurv-NET,2023-24,2023,43,Overall,Overall,"A/PI, non-Hispanic",Overall,0.3,0.8,2023-10-28T00:00:00.000
FluSurv-NET,2023-24,2023,44,Overall,Overall,"A/PI, non-Hispanic",Overall,0.4,1.2,2023-11-04T00:00:00.000
FluSurv-NET,2023-24,2023,45,Overall,Overall,"A/PI, non-Hispanic",Overall,0.6,1.8,2023-11-11T00:00:00.000
FluSurv-NET,2023-24,2023,46,Overall,Overall,"A/PI, non-Hispanic",Overall,0.7,2.5,2023-11-18T00:00:00.000
FluSurv-NET,2023-24,2023,47,Overall,Overall,"A/PI, non-Hispanic",Overall,0.8,3.3,2023-11-25T00:00:00.000
FluSurv-NET,2023-24,2023,48,Overall,Overall,"A/PI, non-Hispanic",Overall,1.8,5,2023-12-02T00:00:00.000
FluSurv-NET,2023-24,2023,49,Overall,Overall,"A/PI, non-Hispanic",Overall,1.5,6.6,2023-12-09T00:00:00.000
FluSurv-NET,2023-24,2023,50,Overall,Overall,"A/PI, non-Hispanic",Overall,1.8,8.4,2023-12-16T00:00:00.000
FluSurv-NET,2023-24,2023,51,Overall,Overall,"A/PI, non-Hispanic",Overall,3.3,11.7,2023-12-23T00:00:00.000
FluSurv-NET,2023-24,2023,52,Overall,Overall,"A/PI, non-Hispanic",Overall,3.7,15.3,2023-12-30T00:00:00.000
FluSurv-NET,2023-24,2024,1,Overall,Overall,"A/PI, non-Hispanic",Overall,3.6,18.9,2024-01-06T00:00:00.000
FluSurv-NET,2023-24,2024,2,Overall,Overall,"A/PI, non-Hispanic",Overall,2.9,21.8,2024-01-13T00:00:00.000
FluSurv-NET,2023-24,2024,3,Overall,Overall,"A/PI, non-Hispanic",Overall,2,23.8,2024-01-20T00:00:00.000
FluSurv-NET,2023-24,2024,4,Overall,Overall,"A/PI, non-Hispanic",Overall,1.5,25.3,2024-01-27T00:00:00.000
FluSurv-NET,2023-24,2024,5,Overall,Overall,"A/PI, non-Hispanic",Overall,1.2,26.5,2024-02-03T00:00:00.000
FluSurv-NET,2023-24,2024,6,Overall,Overall,"A/PI, non-Hispanic",Overall,1.3,27.8,2024-02-10T00:00:00.000
FluSurv-NET,2023-24,2024,7,Overall,Overall,"A/PI, non-Hispanic",Overall,1.2,29.1,2024-02-17T00:00:00.000
FluSurv-NET,2023-24,2024,8,Overall,Overall,"A/PI, non-Hispanic",Overall,1.2,30.2,2024-02-24T00:00:00.000
FluSurv-NET,2018-19,2018,40,Overall,Overall,"Black, non-Hispanic",Overall,0.2,0.2,2018-10-06T00:00:00.000
FluSurv-NET,2018-19,2018,41,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.2,2018-10-13T00:00:00.000
FluSurv-NET,2018-19,2018,42,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.3,2018-10-20T00:00:00.000
FluSurv-NET,2018-19,2018,43,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.4,2018-10-27T00:00:00.000
FluSurv-NET,2018-19,2018,44,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.7,2018-11-03T00:00:00.000
FluSurv-NET,2018-19,2018,45,Overall,Overall,"Black, non-Hispanic",Overall,0.4,1.1,2018-11-10T00:00:00.000
FluSurv-NET,2018-19,2018,46,Overall,Overall,"Black, non-Hispanic",Overall,0.6,1.7,2018-11-17T00:00:00.000
FluSurv-NET,2018-19,2018,47,Overall,Overall,"Black, non-Hispanic",Overall,0.7,2.3,2018-11-24T00:00:00.000
FluSurv-NET,2018-19,2018,48,Overall,Overall,"Black, non-Hispanic",Overall,1.1,3.5,2018-12-01T00:00:00.000
FluSurv-NET,2018-19,2018,49,Overall,Overall,"Black, non-Hispanic",Overall,1.3,4.8,2018-12-08T00:00:00.000
FluSurv-NET,2018-19,2018,50,Overall,Overall,"Black, non-Hispanic",Overall,2.6,7.4,2018-12-15T00:00:00.000
FluSurv-NET,2018-19,2018,51,Overall,Overall,"Black, non-Hispanic",Overall,3.3,10.7,2018-12-22T00:00:00.000
FluSurv-NET,2018-19,2018,52,Overall,Overall,"Black, non-Hispanic",Overall,4.3,15,2018-12-29T00:00:00.000
FluSurv-NET,2018-19,2019,1,Overall,Overall,"Black, non-Hispanic",Overall,3.6,18.5,2019-01-05T00:00:00.000
FluSurv-NET,2018-19,2019,2,Overall,Overall,"Black, non-Hispanic",Overall,2.4,20.9,2019-01-12T00:00:00.000
FluSurv-NET,2018-19,2019,3,Overall,Overall,"Black, non-Hispanic",Overall,2.6,23.5,2019-01-19T00:00:00.000
FluSurv-NET,2018-19,2019,4,Overall,Overall,"Black, non-Hispanic",Overall,2.6,26,2019-01-26T00:00:00.000
FluSurv-NET,2018-19,2019,5,Overall,Overall,"Black, non-Hispanic",Overall,3.6,29.6,2019-02-02T00:00:00.000
FluSurv-NET,2018-19,2019,6,Overall,Overall,"Black, non-Hispanic",Overall,4.8,34.4,2019-02-09T00:00:00.000
FluSurv-NET,2018-19,2019,7,Overall,Overall,"Black, non-Hispanic",Overall,4.8,39.2,2019-02-16T00:00:00.000
FluSurv-NET,2018-19,2019,8,Overall,Overall,"Black, non-Hispanic",Overall,6,45.2,2019-02-23T00:00:00.000
FluSurv-NET,2018-19,2019,9,Overall,Overall,"Black, non-Hispanic",Overall,5.3,50.5,2019-03-02T00:00:00.000
FluSurv-NET,2018-19,2019,10,Overall,Overall,"Black, non-Hispanic",Overall,6.5,57,2019-03-09T00:00:00.000
FluSurv-NET,2018-19,2019,11,Overall,Overall,"Black, non-Hispanic",Overall,5.9,62.9,2019-03-16T00:00:00.000
FluSurv-NET,2018-19,2019,12,Overall,Overall,"Black, non-Hispanic",Overall,5.3,68.2,2019-03-23T00:00:00.000
FluSurv-NET,2018-19,2019,13,Overall,Overall,"Black, non-Hispanic",Overall,4.7,72.9,2019-03-30T00:00:00.000
FluSurv-NET,2018-19,2019,14,Overall,Overall,"Black, non-Hispanic",Overall,2.9,75.7,2019-04-06T00:00:00.000
FluSurv-NET,2018-19,2019,15,Overall,Overall,"Black, non-Hispanic",Overall,2.4,78.2,2019-04-13T00:00:00.000
FluSurv-NET,2018-19,2019,16,Overall,Overall,"Black, non-Hispanic",Overall,1.5,79.7,2019-04-20T00:00:00.000
FluSurv-NET,2018-19,2019,17,Overall,Overall,"Black, non-Hispanic",Overall,0.7,80.4,2019-04-27T00:00:00.000
FluSurv-NET,2018-19,2019,18,Overall,Overall,"Black, non-Hispanic",Overall,0.2,80.6,2019-05-04T00:00:00.000
FluSurv-NET,2019-20,2019,40,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.1,2019-10-05T00:00:00.000
FluSurv-NET,2019-20,2019,41,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.3,2019-10-12T00:00:00.000
FluSurv-NET,2019-20,2019,42,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.6,2019-10-19T00:00:00.000
FluSurv-NET,2019-20,2019,43,Overall,Overall,"Black, non-Hispanic",Overall,0.4,1,2019-10-26T00:00:00.000
FluSurv-NET,2019-20,2019,44,Overall,Overall,"Black, non-Hispanic",Overall,0.3,1.3,2019-11-02T00:00:00.000
FluSurv-NET,2019-20,2019,45,Overall,Overall,"Black, non-Hispanic",Overall,0.5,1.8,2019-11-09T00:00:00.000
FluSurv-NET,2019-20,2019,46,Overall,Overall,"Black, non-Hispanic",Overall,0.8,2.6,2019-11-16T00:00:00.000
FluSurv-NET,2019-20,2019,47,Overall,Overall,"Black, non-Hispanic",Overall,1.1,3.7,2019-11-23T00:00:00.000
FluSurv-NET,2019-20,2019,48,Overall,Overall,"Black, non-Hispanic",Overall,1.8,5.6,2019-11-30T00:00:00.000
FluSurv-NET,2019-20,2019,49,Overall,Overall,"Black, non-Hispanic",Overall,2.5,8.1,2019-12-07T00:00:00.000
FluSurv-NET,2019-20,2019,50,Overall,Overall,"Black, non-Hispanic",Overall,3.3,11.4,2019-12-14T00:00:00.000
FluSurv-NET,2019-20,2019,51,Overall,Overall,"Black, non-Hispanic",Overall,5.1,16.5,2019-12-21T00:00:00.000
FluSurv-NET,2019-20,2019,52,Overall,Overall,"Black, non-Hispanic",Overall,8.3,24.9,2019-12-28T00:00:00.000
FluSurv-NET,2019-20,2020,1,Overall,Overall,"Black, non-Hispanic",Overall,9.1,33.9,2020-01-04T00:00:00.000
FluSurv-NET,2019-20,2020,2,Overall,Overall,"Black, non-Hispanic",Overall,7,41,2020-01-11T00:00:00.000
FluSurv-NET,2019-20,2020,3,Overall,Overall,"Black, non-Hispanic",Overall,6.9,47.9,2020-01-18T00:00:00.000
FluSurv-NET,2019-20,2020,4,Overall,Overall,"Black, non-Hispanic",Overall,7.8,55.7,2020-01-25T00:00:00.000
FluSurv-NET,2019-20,2020,5,Overall,Overall,"Black, non-Hispanic",Overall,8.5,64.2,2020-02-01T00:00:00.000
FluSurv-NET,2019-20,2020,6,Overall,Overall,"Black, non-Hispanic",Overall,9.6,73.8,2020-02-08T00:00:00.000
FluSurv-NET,2019-20,2020,7,Overall,Overall,"Black, non-Hispanic",Overall,7.1,80.9,2020-02-15T00:00:00.000
FluSurv-NET,2019-20,2020,8,Overall,Overall,"Black, non-Hispanic",Overall,6.8,87.7,2020-02-22T00:00:00.000
FluSurv-NET,2019-20,2020,9,Overall,Overall,"Black, non-Hispanic",Overall,5.6,93.3,2020-02-29T00:00:00.000
FluSurv-NET,2019-20,2020,10,Overall,Overall,"Black, non-Hispanic",Overall,6,99.3,2020-03-07T00:00:00.000
FluSurv-NET,2019-20,2020,11,Overall,Overall,"Black, non-Hispanic",Overall,3.7,103,2020-03-14T00:00:00.000
FluSurv-NET,2019-20,2020,12,Overall,Overall,"Black, non-Hispanic",Overall,1.8,104.8,2020-03-21T00:00:00.000
FluSurv-NET,2019-20,2020,13,Overall,Overall,"Black, non-Hispanic",Overall,0.5,105.2,2020-03-28T00:00:00.000
FluSurv-NET,2019-20,2020,14,Overall,Overall,"Black, non-Hispanic",Overall,0.2,105.4,2020-04-04T00:00:00.000
FluSurv-NET,2019-20,2020,15,Overall,Overall,"Black, non-Hispanic",Overall,0.1,105.5,2020-04-11T00:00:00.000
FluSurv-NET,2019-20,2020,16,Overall,Overall,"Black, non-Hispanic",Overall,0.1,105.7,2020-04-18T00:00:00.000
FluSurv-NET,2019-20,2020,17,Overall,Overall,"Black, non-Hispanic",Overall,0.1,105.7,2020-04-25T00:00:00.000
FluSurv-NET,2019-20,2020,18,Overall,Overall,"Black, non-Hispanic",Overall,0,105.7,2020-05-02T00:00:00.000
FluSurv-NET,2021-22,2021,40,Overall,Overall,"Black, non-Hispanic",Overall,0,0,2021-10-09T00:00:00.000
FluSurv-NET,2021-22,2021,41,Overall,Overall,"Black, non-Hispanic",Overall,0,0,2021-10-16T00:00:00.000
FluSurv-NET,2021-22,2021,42,Overall,Overall,"Black, non-Hispanic",Overall,0,0,2021-10-23T00:00:00.000
FluSurv-NET,2021-22,2021,43,Overall,Overall,"Black, non-Hispanic",Overall,0,0.1,2021-10-30T00:00:00.000
FluSurv-NET,2021-22,2021,44,Overall,Overall,"Black, non-Hispanic",Overall,0.1,0.2,2021-11-06T00:00:00.000
FluSurv-NET,2021-22,2021,45,Overall,Overall,"Black, non-Hispanic",Overall,0,0.2,2021-11-13T00:00:00.000
FluSurv-NET,2021-22,2021,46,Overall,Overall,"Black, non-Hispanic",Overall,0.2,0.4,2021-11-20T00:00:00.000
FluSurv-NET,2021-22,2021,47,Overall,Overall,"Black, non-Hispanic",Overall,0.3,0.7,2021-11-27T00:00:00.000
FluSurv-NET,2021-22,2021,48,Overall,Overall,"Black, non-Hispanic",Overall,0.5,1.2,2021-12-04T00:00:00.000
FluSurv-NET,2021-22,2021,49,Overall,Overall,"Black, non-Hispanic",Overall,0.7,1.9,2021-12-11T00:00:00.000
FluSurv-NET,2021-22,2021,50,Overall,Overall,"Black, non-Hispanic",Overall,1.1,3,2021-12-18T00:00:00.000
FluSurv-NET,2021-22,2021,51,Overall,Overall,"Black, non-Hispanic",Overall,1,4,2021-12-25T00:00:00.000
FluSurv-NET,2021-22,2021,52,Overall,Overall,"Black, non-Hispanic",Overall,1,5.1,2022-01-01T00:00:00.000
FluSurv-NET,2021-22,2022,1,Overall,Overall,"Black, non-Hispanic",Overall,0.7,5.8,2022-01-08T00:00:00.000
FluSurv-NET,2021-22,2022,2,Overall,Overall,"Black, non-Hispanic",Overall,0.5,6.3,2022-01-15T00:00:00.000
FluSurv-NET,2021-22,2022,3,Overall,Overall,"Black, non-Hispanic",Overall,0.3,6.6,2022-01-22T00:00:00.000
FluSurv-NET,2021-22,2022,4,Overall,Overall,"Black, non-Hispanic",Overall,0.2,6.8,2022-01-29T00:00:00.000
FluSurv-NET,2021-22,2022,5,Overall,Overall,"Black, non-Hispanic",Overall,0.3,7.1,2022-02-05T00:00:00.000
FluSurv-NET,2021-22,2022,6,Overall,Overall,"Black, non-Hispanic",Overall,0.3,7.4,2022-02-12T00:00:00.000
FluSurv-NET,2021-22,2022,7,Overall,Overall,"Black, non-Hispanic",Overall,0.3,7.7,2022-02-19T00:00:00.000
FluSurv-NET,2021-22,2022,8,Overall,Overall,"Black, non-Hispanic",Overall,0.3,8,2022-02-26T00:00:00.000
FluSurv-NET,2021-22,2022,9,Overall,Overall,"Black, non-Hispanic",Overall,0.5,8.4,2022-03-05T00:00:00.000
FluSurv-NET,2021-22,2022,10,Overall,Overall,"Black, non-Hispanic",Overall,0.5,8.9,2022-03-12T00:00:00.000
FluSurv-NET,2021-22,2022,11,Overall,Overall,"Black, non-Hispanic",Overall,0.6,9.5,2022-03-19T00:00:00.000
FluSurv-NET,2021-22,2022,12,Overall,Overall,"Black, non-Hispanic",Overall,1,10.5,2022-03-26T00:00:00.000
FluSurv-NET,2021-22,2022,13,Overall,Overall,"Black, non-Hispanic",Overall,1.2,11.7,2022-04-02T00:00:00.000
FluSurv-NET,2021-22,2022,14,Overall,Overall,"Black, non-Hispanic",Overall,1.4,13.1,2022-04-09T00:00:00.000
FluSurv-NET,2021-22,2022,15,Overall,Overall,"Black, non-Hispanic",Overall,1.4,14.5,2022-04-16T00:00:00.000
FluSurv-NET,2021-22,2022,16,Overall,Overall,"Black, non-Hispanic",Overall,1.4,15.9,2022-04-23T00:00:00.000
FluSurv-NET,2021-22,2022,17,Overall,Overall,"Black, non-Hispanic",Overall,1.2,17.2,2022-04-30T00:00:00.000
FluSurv-NET,2021-22,2022,18,Overall,Overall,"Black, non-Hispanic",Overall,1.4,18.5,2022-05-07T00:00:00.000
FluSurv-NET,2021-22,2022,19,Overall,Overall,"Black, non-Hispanic",Overall,1.4,20,2022-05-14T00:00:00.000
FluSurv-NET,2021-22,2022,20,Overall,Overall,"Black, non-Hispanic",Overall,1,21,2022-05-21T00:00:00.000
FluSurv-NET,2021-22,2022,21,Overall,Overall,"Black, non-Hispanic",Overall,0.9,21.8,2022-05-28T00:00:00.000
FluSurv-NET,2021-22,2022,22,Overall,Overall,"Black, non-Hispanic",Overall,0.7,22.5,2022-06-04T00:00:00.000
FluSurv-NET,2021-22,2022,23,Overall,Overall,"Black, non-Hispanic",Overall,0.4,23,2022-06-11T00:00:00.000
FluSurv-NET,2022-23,2022,40,Overall,Overall,"Black, non-Hispanic",Overall,1.1,1.1,2022-10-08T00:00:00.000
FluSurv-NET,2022-23,2022,41,Overall,Overall,"Black, non-Hispanic",Overall,1.8,3,2022-10-15T00:00:00.000
FluSurv-NET,2022-23,2022,42,Overall,Overall,"Black, non-Hispanic",Overall,2.5,5.5,2022-10-22T00:00:00.000
FluSurv-NET,2022-23,2022,43,Overall,Overall,"Black, non-Hispanic",Overall,5.2,10.7,2022-10-29T00:00:00.000
FluSurv-NET,2022-23,2022,44,Overall,Overall,"Black, non-Hispanic",Overall,6.2,16.9,2022-11-05T00:00:00.000
FluSurv-NET,2022-23,2022,45,Overall,Overall,"Black, non-Hispanic",Overall,6.8,23.6,2022-11-12T00:00:00.000
FluSurv-NET,2022-23,2022,46,Overall,Overall,"Black, non-Hispanic",Overall,6.9,30.6,2022-11-19T00:00:00.000
FluSurv-NET,2022-23,2022,47,Overall,Overall,"Black, non-Hispanic",Overall,11.4,41.9,2022-11-26T00:00:00.000
FluSurv-NET,2022-23,2022,48,Overall,Overall,"Black, non-Hispanic",Overall,11.7,53.7,2022-12-03T00:00:00.000
FluSurv-NET,2022-23,2022,49,Overall,Overall,"Black, non-Hispanic",Overall,9.4,63.1,2022-12-10T00:00:00.000
FluSurv-NET,2022-23,2022,50,Overall,Overall,"Black, non-Hispanic",Overall,6.7,69.8,2022-12-17T00:00:00.000
FluSurv-NET,2022-23,2022,51,Overall,Overall,"Black, non-Hispanic",Overall,5.8,75.6,2022-12-24T00:00:00.000
FluSurv-NET,2022-23,2022,52,Overall,Overall,"Black, non-Hispanic",Overall,4.9,80.5,2022-12-31T00:00:00.000
FluSurv-NET,2022-23,2023,1,Overall,Overall,"Black, non-Hispanic",Overall,2.8,83.3,2023-01-07T00:00:00.000
FluSurv-NET,2022-23,2023,2,Overall,Overall,"Black, non-Hispanic",Overall,1.3,84.6,2023-01-14T00:00:00.000
